log_melspec_mean_1,log_melspec_mean_2,log_melspec_mean_3,log_melspec_mean_4,log_melspec_mean_5,log_melspec_mean_6,log_melspec_mean_7,log_melspec_mean_8,log_melspec_mean_9,log_melspec_mean_10,log_melspec_mean_11,log_melspec_mean_12,log_melspec_mean_13,log_melspec_mean_14,log_melspec_mean_15,log_melspec_mean_16,log_melspec_mean_17,log_melspec_mean_18,log_melspec_mean_19,log_melspec_mean_20,log_melspec_mean_21,log_melspec_mean_22,log_melspec_mean_23,log_melspec_mean_24,log_melspec_mean_25,log_melspec_mean_26,log_melspec_mean_27,log_melspec_mean_28,log_melspec_mean_29,log_melspec_mean_30,log_melspec_mean_31,log_melspec_mean_32,log_melspec_mean_33,log_melspec_mean_34,log_melspec_mean_35,log_melspec_mean_36,log_melspec_mean_37,log_melspec_mean_38,log_melspec_mean_39,log_melspec_mean_40,log_melspec_mean_41,log_melspec_mean_42,log_melspec_mean_43,log_melspec_mean_44,log_melspec_mean_45,log_melspec_mean_46,log_melspec_mean_47,log_melspec_mean_48,log_melspec_mean_49,log_melspec_mean_50,log_melspec_mean_51,log_melspec_mean_52,log_melspec_mean_53,log_melspec_mean_54,log_melspec_mean_55,log_melspec_mean_56,log_melspec_mean_57,log_melspec_mean_58,log_melspec_mean_59,log_melspec_mean_60,log_melspec_mean_61,log_melspec_mean_62,log_melspec_mean_63,log_melspec_mean_64,log_melspec_std_1,log_melspec_std_2,log_melspec_std_3,log_melspec_std_4,log_melspec_std_5,log_melspec_std_6,log_melspec_std_7,log_melspec_std_8,log_melspec_std_9,log_melspec_std_10,log_melspec_std_11,log_melspec_std_12,log_melspec_std_13,log_melspec_std_14,log_melspec_std_15,log_melspec_std_16,log_melspec_std_17,log_melspec_std_18,log_melspec_std_19,log_melspec_std_20,log_melspec_std_21,log_melspec_std_22,log_melspec_std_23,log_melspec_std_24,log_melspec_std_25,log_melspec_std_26,log_melspec_std_27,log_melspec_std_28,log_melspec_std_29,log_melspec_std_30,log_melspec_std_31,log_melspec_std_32,log_melspec_std_33,log_melspec_std_34,log_melspec_std_35,log_melspec_std_36,log_melspec_std_37,log_melspec_std_38,log_melspec_std_39,log_melspec_std_40,log_melspec_std_41,log_melspec_std_42,log_melspec_std_43,log_melspec_std_44,log_melspec_std_45,log_melspec_std_46,log_melspec_std_47,log_melspec_std_48,log_melspec_std_49,log_melspec_std_50,log_melspec_std_51,log_melspec_std_52,log_melspec_std_53,log_melspec_std_54,log_melspec_std_55,log_melspec_std_56,log_melspec_std_57,log_melspec_std_58,log_melspec_std_59,log_melspec_std_60,log_melspec_std_61,log_melspec_std_62,log_melspec_std_63,log_melspec_std_64,loudness_slidingwindow_mean,loudness_slidingwindow_std
-11.670437,-35.154987,-39.9488,-44.011864,-46.456127,-47.34556,-47.63665,-49.692528,-48.913334,-47.741688,-46.319366,-45.57824,-46.850216,-46.828712,-47.11921,-46.612946,-46.538345,-46.610744,-48.047005,-47.247826,-46.83119,-47.723183,-51.11054,-52.454945,-51.58905,-50.971863,-53.340034,-53.19041,-53.391586,-52.978294,-51.924133,-51.820297,-54.588215,-55.345634,-54.41162,-55.882534,-63.790028,-79.52174,-79.92638,-79.93413,-79.94076,-79.94669,-79.95213,-79.9572,-79.96192,-79.96636,-79.970535,-79.97445,-79.97813,-79.98157,-79.98478,-79.98777,-79.99054,-79.99309,-79.99543,-79.99755,-79.99947,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,16.301044,12.024058,12.132292,11.418795,10.8165245,9.639824,9.110747,8.843909,9.3515835,10.036573,11.33231,11.685253,11.119945,11.720207,11.534633,11.983052,12.318508,12.047102,11.790541,12.5773535,13.043409,12.822841,12.164397,11.797691,12.887264,13.313951,13.573075,11.660532,10.818845,11.414921,12.020798,12.89239,13.088269,12.913041,12.557713,11.789423,10.588085,1.9075035,1.0490279,0.93853,0.8440679,0.75954235,0.6819631,0.60984886,0.5424807,0.47924802,0.4198215,0.36398166,0.31165382,0.26255617,0.2167915,0.17421223,0.13477254,0.09845536,0.065148816,0.034874205,0.007532419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.505232088982723,1.5489434133214812
-12.852032,-36.63527,-43.082,-48.833786,-51.123478,-51.685688,-50.696537,-49.718674,-50.961857,-53.099567,-55.15163,-55.299088,-54.619823,-53.32521,-53.47768,-54.796413,-56.507126,-56.31956,-56.494923,-56.710823,-56.12385,-56.21965,-56.68429,-57.54475,-58.546806,-59.929462,-61.19385,-60.113667,-59.033546,-59.34342,-59.48179,-59.855736,-61.090702,-63.549908,-63.978397,-65.82178,-70.31309,-79.88843,-79.98987,-79.99674,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,17.330875,12.263339,12.2134075,11.569866,10.717362,11.192743,12.428309,14.572471,14.106575,13.1152935,12.490881,12.853858,13.773688,15.241639,15.507551,14.32686,14.42881,14.644202,14.78208,14.19625,13.919996,13.737281,13.397479,13.212266,12.695786,12.028144,11.429435,12.5834875,13.726599,14.344076,14.167785,14.189156,13.003592,12.186116,12.211942,11.691387,9.35294,0.6397489,0.13627213,0.043820668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.23322028239682,1.7410197702173589
-31.198593,-47.931305,-54.559196,-58.393982,-61.85211,-65.01439,-68.07227,-70.176994,-71.30276,-72.760605,-73.552635,-74.202385,-74.56263,-75.01342,-75.574394,-75.83464,-76.042206,-76.25043,-76.336006,-76.37602,-76.22815,-76.35209,-76.38527,-76.541916,-76.587944,-75.990295,-76.3122,-76.95383,-77.57306,-78.1252,-78.36587,-78.65362,-78.53701,-78.87292,-79.08631,-79.408356,-79.80841,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,11.321938,11.103704,10.729288,10.724895,10.969698,10.850963,10.807762,10.947165,10.484561,9.79857,9.948853,9.33446,8.866543,8.734388,8.4617815,8.573791,8.609221,8.007369,8.055626,8.321515,8.79183,8.352937,8.276248,7.9342957,7.8740487,8.353591,7.974684,7.419498,6.87232,6.079753,5.8356857,5.1516285,4.947446,4.726684,4.1499014,3.4292355,1.7573041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.69849027379748,8.896621948244073
-10.799673,-14.379967,-17.15406,-15.134284,-16.471148,-20.399708,-21.742533,-22.71133,-21.080038,-18.01828,-18.533285,-21.360073,-24.07499,-24.362577,-24.339724,-22.85203,-22.893026,-22.240202,-24.982515,-26.185349,-27.556438,-28.760227,-29.190191,-29.082586,-29.398777,-30.110594,-30.682764,-31.021252,-31.485222,-31.622988,-31.562042,-31.64248,-31.02905,-30.952126,-31.656578,-34.573353,-45.71079,-79.88703,-79.99909,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,8.618771,8.682055,8.668488,9.248215,9.050375,8.576469,8.447641,8.515042,8.7292595,9.0789995,9.044989,8.836909,8.254484,8.348431,8.334928,8.613772,8.585572,8.886434,7.913735,7.847883,7.4645,7.3585873,7.210566,7.3327823,7.6052036,7.4018264,7.09731,7.1012807,7.116355,6.9404154,7.1003633,6.989561,7.150901,7.0649204,6.9904823,6.632951,6.2034554,0.7343807,0.020819167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.69850320589921,1.0358918551752403
-11.514055,-32.07123,-36.79323,-41.28526,-44.81186,-47.413364,-49.02774,-50.188915,-51.747925,-53.088425,-54.228977,-54.75494,-55.401882,-55.273373,-55.869812,-55.22244,-55.969902,-56.020374,-56.68041,-58.29655,-56.187004,-55.90477,-57.66131,-59.793324,-60.793663,-61.3155,-63.113934,-62.037445,-62.98814,-64.756355,-64.76824,-64.65885,-65.61381,-64.90415,-65.42772,-66.57137,-73.54338,-79.811104,-79.83223,-79.84695,-79.85979,-79.87143,-79.88222,-79.892334,-79.90186,-79.91085,-79.919365,-79.92741,-79.93265,-79.93623,-79.939606,-79.94275,-79.94569,-79.9484,-79.95091,-79.9532,-79.955284,-79.95716,-79.95882,-79.96025,-79.96148,-79.96246,-79.963196,-79.96366,16.006437,11.15588,10.573715,9.841249,8.838143,8.294825,7.947989,7.8798203,7.5247793,7.4390497,7.0198545,6.8721013,6.4524155,6.715707,6.647368,6.9072104,6.813184,6.768887,6.8519454,6.3864636,7.11424,7.143356,6.6738105,6.267411,6.5820966,6.968706,6.6229253,6.114398,5.9853635,6.1185536,6.310536,5.830985,6.378943,6.573054,6.455494,5.883956,5.427889,2.054577,1.8540637,1.7164829,1.5983268,1.493062,1.3974073,1.3098165,1.2295861,1.1561363,1.0892097,1.0286463,0.9736457,0.92183185,0.87321454,0.827692,0.78526545,0.74594563,0.70966583,0.67649436,0.64637274,0.61933166,0.59538466,0.57458,0.55698454,0.5427368,0.5320553,0.52529204,-28.814472200751762,2.1395122590258158
-15.830479,-18.112858,-20.380432,-21.248877,-22.058144,-23.45905,-24.875828,-25.130589,-24.254541,-22.995844,-23.049513,-25.545298,-25.905483,-27.164083,-26.731655,-25.183378,-25.081347,-26.13033,-27.121943,-28.547806,-28.574034,-29.250864,-29.02697,-28.631851,-27.75358,-27.166904,-27.347324,-29.252121,-29.22628,-30.704803,-31.116287,-31.649534,-32.806957,-33.33418,-33.29039,-34.41746,-44.304707,-79.89868,-79.91461,-79.92126,-79.92733,-79.93293,-79.93814,-79.943,-79.94755,-79.95181,-79.955826,-79.95957,-79.9631,-79.966385,-79.96946,-79.972305,-79.974945,-79.977356,-79.97958,-79.9816,-79.98342,-79.98505,-79.98622,-79.98684,-79.98736,-79.98778,-79.9881,-79.9883,8.492836,8.675983,8.366966,8.853543,8.788935,8.884559,8.775878,8.93129,9.34926,10.187955,10.4332485,9.335834,9.559463,8.980562,9.542791,10.431805,10.670724,10.128746,9.601462,8.757865,8.910147,8.784528,8.929003,9.037312,9.573675,10.004736,9.837507,8.9661,8.985913,8.262899,8.254492,8.176998,7.6729984,7.406019,7.443323,8.01882,7.0809107,1.4256256,1.2994184,1.2011762,1.11148,1.0290827,0.9527312,0.88167477,0.81550413,0.7537688,0.6962175,0.6426671,0.59304035,0.5471242,0.50498104,0.46648288,0.4315808,0.40023804,0.37232336,0.34779704,0.32649183,0.3082833,0.29292706,0.27975926,0.26867002,0.25972307,0.25303262,0.2488046,-27.144529712472433,3.5024242537456862
-33.737892,-49.721542,-56.827564,-59.711124,-61.087627,-62.867233,-66.36954,-67.761444,-68.36124,-68.470245,-69.504944,-69.76379,-70.48618,-71.08663,-70.982254,-72.05027,-71.896484,-71.89695,-72.15058,-71.92693,-71.15599,-71.41552,-71.67609,-71.791435,-72.04612,-72.42579,-72.69326,-72.96675,-73.26089,-72.941376,-73.44849,-73.71115,-73.53035,-73.48345,-74.05526,-75.02527,-76.982994,-79.90253,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,16.22918,15.644495,16.442242,16.728085,16.814598,15.658498,16.846413,16.758871,16.797934,16.542274,16.028448,15.890489,15.866585,15.715349,15.898666,14.534876,15.050104,14.735937,14.394916,15.418582,16.520582,16.113024,16.04243,16.0966,15.814531,14.965856,14.733153,14.355715,14.011056,14.945045,14.592169,13.298826,13.336634,13.438098,12.637341,11.435598,8.460456,0.7887905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.03574247797425,13.27873845338785
-10.189738,-41.073505,-52.954414,-52.55898,-52.2711,-52.84816,-54.236244,-54.059067,-55.31216,-55.92914,-57.56216,-59.371468,-60.46833,-59.098785,-59.25331,-60.353764,-62.316517,-62.07838,-62.01472,-62.680363,-61.860706,-61.838924,-62.33506,-60.5648,-60.2838,-60.766502,-62.38638,-63.240974,-62.61986,-62.86226,-62.056633,-62.65288,-63.320953,-63.18752,-63.788727,-64.21373,-71.7694,-79.87795,-79.905815,-79.91594,-79.92492,-79.93078,-79.93463,-79.93827,-79.94172,-79.94501,-79.94814,-79.95113,-79.953964,-79.956665,-79.95921,-79.96162,-79.963875,-79.96598,-79.96794,-79.96975,-79.9714,-79.972885,-79.97421,-79.97537,-79.97636,-79.97716,-79.97777,-79.97815,13.905337,11.236825,12.358252,10.254457,8.174408,6.776322,7.203473,7.7391787,8.048758,7.2173867,6.8686414,6.881607,6.48309,6.4763474,7.180007,7.074524,6.507218,6.6779046,6.5403194,6.7924523,7.497205,8.076357,7.6067266,8.089811,8.739198,8.559263,7.879791,8.337656,8.836542,8.767568,7.898977,8.769548,8.854198,8.679504,8.419838,7.358701,6.545062,1.5900128,1.4410481,1.3452324,1.2641906,1.192974,1.1265652,1.063812,1.0042968,0.9476375,0.89364755,0.84221315,0.7933369,0.74686265,0.70293206,0.661493,0.6225772,0.58624476,0.55248547,0.52139425,0.4929689,0.46728522,0.44440237,0.42440864,0.40741253,0.39359802,0.38320032,0.37659618,-29.94733308569005,3.284922299146324
-11.872108,-35.296364,-40.083538,-43.304802,-46.407524,-48.684406,-50.112583,-52.475864,-53.642223,-54.32475,-54.881035,-56.204784,-56.782303,-57.057663,-57.809,-58.243114,-58.576134,-60.387638,-60.29394,-60.170776,-60.23901,-59.91381,-60.83753,-61.13994,-60.306557,-60.32484,-61.9949,-61.635036,-61.6214,-62.643497,-63.720444,-63.702587,-64.76761,-66.348625,-66.01513,-66.57312,-73.69987,-79.84072,-79.861145,-79.87567,-79.88843,-79.90002,-79.9108,-79.920906,-79.93036,-79.93486,-79.939125,-79.94316,-79.94697,-79.95057,-79.95394,-79.95711,-79.96006,-79.9628,-79.965324,-79.967636,-79.969734,-79.97161,-79.97329,-79.97474,-79.97597,-79.97696,-79.97771,-79.97818,15.535701,11.115136,10.134433,9.550158,9.195129,8.78443,8.952418,8.732985,8.184021,7.6993866,7.920883,7.2053423,7.1126013,6.97859,7.518394,7.586864,6.8917828,6.9345417,6.518647,7.2819605,9.184718,9.151235,9.362562,9.206828,8.786245,8.795457,9.200019,8.874846,9.333041,9.223177,8.589387,8.193669,8.21043,7.490579,7.4534287,7.9244533,6.9055767,1.7744435,1.5859952,1.4552203,1.3434107,1.2448255,1.1565802,1.0773879,1.0067405,0.94164014,0.8800125,0.82168496,0.76663053,0.71462345,0.66580397,0.6200575,0.57739264,0.5378417,0.5013266,0.46792346,0.43757555,0.41032854,0.3861851,0.36520243,0.3474509,0.33307293,0.32228643,0.31545222,-26.12650592061607,2.7562661729569964
-9.60616,-30.828415,-38.044464,-41.460247,-44.35736,-46.57644,-47.869648,-48.360394,-49.005943,-50.149334,-51.050316,-51.85617,-52.15557,-52.6198,-52.99718,-52.908062,-52.84871,-53.807243,-54.56846,-55.0533,-56.00425,-56.445747,-56.60391,-56.57984,-56.3932,-56.70995,-57.032494,-57.07884,-58.001,-58.027267,-58.467537,-58.61062,-58.974937,-59.313404,-60.03519,-61.645954,-69.861725,-79.96635,-79.96924,-79.97124,-79.97295,-79.974495,-79.975914,-79.977234,-79.97847,-79.97964,-79.980736,-79.98176,-79.98273,-79.98363,-79.98447,-79.98526,-79.985985,-79.98666,-79.98727,-79.98782,-79.988335,-79.988785,-79.98918,-79.989525,-79.989815,-79.99005,-79.99023,-79.99033,8.262466,6.8080707,5.9989815,5.610047,5.113468,5.025753,5.066956,4.888863,5.0578156,4.7311597,4.601632,4.419279,4.371944,4.322573,4.3868837,4.436614,4.480248,4.5557942,4.2467275,4.4528217,4.367202,4.318148,4.3781586,4.5437713,4.352741,4.20462,4.091666,4.1443853,4.382067,4.1041613,3.9734273,4.0901475,3.98133,3.888945,3.8609269,4.0338917,3.7209563,0.9411538,0.86017466,0.8044585,0.7564416,0.71328366,0.67355746,0.6365632,0.60195863,0.56944555,0.53886694,0.5101189,0.48315933,0.45785758,0.43425986,0.41229486,0.3919421,0.37319207,0.35599053,0.34034675,0.32621464,0.31359565,0.30246928,0.2928388,0.2847277,0.27818167,0.2732836,0.27018878,-27.264895397194792,1.5091747310419314
-15.553159,-27.233091,-32.546097,-36.872326,-40.20386,-42.038864,-44.82237,-47.16617,-49.001957,-49.710766,-50.326874,-51.417988,-50.88809,-50.48244,-49.568874,-48.809784,-48.824295,-49.28894,-50.349106,-50.103523,-50.757854,-53.212616,-54.02523,-53.318943,-52.61912,-50.74821,-52.88783,-55.509785,-56.59861,-57.221676,-58.832615,-59.547474,-59.898693,-59.886776,-60.087757,-60.346436,-69.028404,-79.983315,-79.98898,-79.99283,-79.99624,-79.999405,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,10.955018,8.633711,8.467011,8.186508,7.816054,7.2773943,7.395722,6.955559,6.6976056,6.5862937,6.326206,6.438676,6.799878,7.122215,8.041082,8.643685,8.857493,8.519568,8.375678,8.720042,8.788135,8.205475,7.548059,8.121207,8.264453,9.600989,9.1764145,8.3974085,7.655227,7.3326993,6.4563904,6.0527945,5.974166,6.1893334,6.047877,6.0992894,5.566806,0.33889553,0.22402883,0.14581366,0.07648305,0.012144648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.35749532102153,1.8346516300696378
-14.850399,-16.868723,-18.24927,-19.239347,-20.008356,-19.815506,-19.592657,-17.936714,-16.701178,-17.017,-18.996702,-21.309547,-22.582249,-22.433792,-20.788769,-20.8845,-22.563559,-25.281307,-28.209888,-27.12541,-26.72379,-25.841038,-23.099129,-22.109306,-22.520111,-25.452791,-26.007034,-24.126757,-25.31746,-28.604147,-30.339785,-28.749828,-27.320993,-26.572844,-28.709255,-32.496086,-42.633648,-76.709114,-80.0,-79.99704,-79.993484,-79.992676,-79.99296,-79.99377,-79.99487,-79.99615,-79.99753,-79.99898,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,8.042992,8.396225,8.181992,8.45088,8.690147,9.53656,9.549724,9.585135,10.766554,11.348589,10.774824,10.201033,9.983985,9.87563,10.488264,10.41726,9.812868,8.987482,7.7898316,8.256933,8.842689,9.431741,10.062652,10.546688,10.564361,9.410772,9.524077,10.208341,9.73951,8.76727,8.3254595,8.754995,9.424826,9.763873,9.132341,8.189431,7.807319,4.828597,0.0,0.071862884,0.15822005,0.17770205,0.17086211,0.1511645,0.12441983,0.093450055,0.059903413,0.024739917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.612402854833757,3.9467554254106374
-11.418646,-32.612083,-39.327595,-44.692055,-47.806168,-48.828144,-52.0237,-54.438786,-55.032833,-55.807163,-57.61538,-58.060646,-58.78786,-59.56542,-60.645386,-60.49601,-61.187176,-62.29098,-62.545784,-62.276722,-62.410656,-61.980923,-58.93495,-60.52602,-61.705956,-61.626656,-63.388004,-63.83328,-63.37988,-65.467545,-66.1269,-66.35193,-67.20383,-67.0332,-66.993866,-68.53385,-76.195854,-79.88049,-79.89885,-79.911354,-79.922005,-79.931244,-79.93557,-79.939575,-79.94329,-79.94676,-79.95001,-79.95305,-79.95588,-79.95852,-79.96096,-79.96323,-79.96531,-79.967224,-79.96897,-79.97056,-79.97198,-79.97324,-79.97435,-79.97531,-79.97612,-79.97676,-79.97724,-79.97755,15.0472,11.343817,9.616126,9.18101,8.447203,7.7102737,7.739392,7.345704,7.1618285,7.0821376,6.2848763,6.144299,5.985566,6.0438533,5.8829317,6.0095167,5.929132,5.6744375,5.316779,5.5446568,5.9912157,5.602101,7.035441,7.0185113,6.219442,6.907594,6.670639,7.0827327,6.3852034,5.710418,5.249635,5.3374386,5.151688,5.4153676,5.445759,5.4355474,4.8768373,1.5506737,1.3760841,1.262737,1.1709028,1.0936209,1.0247908,0.96114117,0.9019897,0.8467608,0.79513174,0.7468724,0.70188254,0.6598982,0.620964,0.5849265,0.551714,0.52127975,0.49349228,0.46835166,0.44574085,0.4256378,0.40797856,0.3927526,0.37996376,0.36966738,0.36198393,0.35713217,-29.417182686875098,2.1207970499360607
-29.803131,-47.532864,-52.047863,-54.409588,-56.24062,-58.266056,-60.383034,-61.516956,-61.769485,-63.12174,-63.38408,-64.10394,-64.846664,-63.869686,-64.14258,-66.19199,-66.382126,-65.824,-66.30729,-67.0084,-67.61662,-67.49603,-67.68623,-68.4832,-68.776985,-69.61571,-70.71107,-71.2595,-71.62832,-71.7555,-71.87575,-71.674866,-72.13847,-72.44998,-72.834816,-73.97672,-76.44333,-79.95652,-79.96786,-79.971565,-79.97473,-79.97777,-79.98067,-79.98343,-79.98606,-79.98856,-79.990944,-79.99319,-79.995316,-79.99732,-79.99921,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,13.867863,15.908569,16.023476,15.56495,15.686813,15.337531,15.188688,14.813768,14.625304,14.280138,14.363578,13.9532175,14.1936,13.123187,12.74028,13.372925,12.810768,12.598801,12.491108,13.214643,13.807624,14.432465,13.990278,13.800197,14.06104,13.3573885,12.771732,13.314348,13.23997,12.811901,12.424479,12.098406,11.828615,12.003444,12.090227,11.074937,7.6245456,0.69841623,0.6075638,0.54611796,0.48540497,0.42711455,0.3714019,0.31826672,0.2677378,0.21968251,0.17405611,0.13081618,0.089983724,0.051437154,0.015269539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.57784724720351,13.275999027892224
-17.452904,-32.558105,-35.74223,-39.909058,-42.956593,-40.517258,-45.903206,-48.47115,-50.116287,-51.388145,-52.737053,-52.30294,-53.213913,-53.475063,-54.51153,-54.98707,-54.79269,-55.130272,-55.721363,-56.030067,-54.840897,-55.52456,-56.910156,-57.869247,-58.18046,-58.220467,-58.59572,-58.331886,-58.911472,-60.83543,-61.591625,-61.951145,-62.08723,-62.430206,-62.260014,-63.837288,-72.60662,-79.99395,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,13.141666,11.016208,10.80575,10.335189,9.777945,8.490911,9.018502,9.25212,9.560903,9.744077,9.759468,9.143222,8.987911,9.090994,9.103451,9.085162,8.78002,8.767604,8.663402,9.180371,10.281586,10.434172,10.923632,10.866793,10.751315,10.382476,10.482307,10.498495,9.995841,9.733973,9.611511,9.684932,9.453921,8.596707,8.445389,7.928165,7.099317,0.11355999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.110748194481562,5.734689576838185
-10.549389,-27.251308,-34.66584,-39.16402,-42.947296,-46.32174,-49.03198,-50.646717,-51.928463,-53.630566,-55.39793,-56.809338,-57.49157,-58.093395,-58.70692,-59.404728,-60.158,-61.47439,-62.725945,-63.759552,-64.44876,-64.01548,-64.599,-64.778435,-65.27235,-65.65654,-66.44155,-67.15176,-67.67114,-69.097336,-70.209274,-71.08503,-71.831215,-72.63669,-73.208565,-74.70218,-78.23074,-79.94553,-79.95234,-79.95707,-79.96119,-79.964935,-79.968445,-79.97179,-79.97498,-79.97807,-79.981064,-79.98396,-79.98678,-79.98952,-79.99218,-79.99477,-79.99726,-79.999664,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,9.873627,9.922593,10.7549715,11.6132145,11.97104,12.02286,12.354068,12.278743,12.444603,12.2013,12.477598,12.477696,12.64797,12.42357,12.364342,12.260833,12.368114,13.02369,13.567718,13.882299,14.21284,14.368333,14.261936,14.325004,13.962132,13.653315,13.961617,13.8879795,13.257441,12.879296,12.228974,11.375121,10.770313,10.459386,9.891739,8.325295,3.9695601,1.0687418,0.93523735,0.842277,0.76155216,0.68798727,0.61908436,0.553585,0.49083218,0.43028805,0.3716512,0.31472778,0.25944945,0.20564993,0.15343426,0.10277222,0.053760745,0.006519299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.461092366525754,2.7318935974152585
-10.4569645,-12.017486,-11.035283,-12.128106,-15.814667,-17.497276,-17.427355,-19.055683,-21.294922,-23.494564,-24.16065,-24.974356,-25.061361,-24.973234,-25.630856,-26.025843,-26.858925,-27.013752,-27.112324,-26.30711,-26.551704,-27.154482,-26.834507,-27.021015,-28.17727,-28.864468,-29.211357,-29.560902,-30.157335,-30.545689,-30.63966,-30.768806,-31.053493,-31.293417,-31.381895,-33.315845,-43.444035,-79.79715,-79.90354,-79.91108,-79.91753,-79.92328,-79.928535,-79.93338,-79.93789,-79.942085,-79.946,-79.94967,-79.95308,-79.95626,-79.95922,-79.96196,-79.964485,-79.966805,-79.96891,-79.97084,-79.972565,-79.9741,-79.97544,-79.976616,-79.977585,-79.97837,-79.978966,-79.97934,9.439628,9.800834,10.373213,10.600867,10.041537,9.748879,9.797185,9.577702,9.222236,8.553805,8.814856,8.386603,8.455058,8.418439,8.323253,8.25098,8.200776,8.051857,8.088433,8.436017,8.456779,8.269717,8.308865,8.271293,7.8628297,7.9003916,7.664497,7.707448,7.7195945,7.723437,7.818335,7.7295513,7.470538,7.4913855,7.4029164,7.141936,5.879536,1.6918525,1.4638621,1.3518276,1.2562664,1.1712309,1.0937729,1.0224072,0.95635885,0.89497006,0.83786035,0.78475434,0.7355009,0.68981874,0.64771956,0.60901684,0.5736172,0.541449,0.51234585,0.48627308,0.46307153,0.44266844,0.4249561,0.4098577,0.3973162,0.3873253,0.37993196,0.37529704,-24.574363968989253,1.505403421458028
